name,price,detail_link,image_link,tags
Aultmore 15 years old Ruby Marsala Finish,"€89,95",https://slijterijdehelm.nl/winkel/whisky/malt/aultmore-15-years-old-ruby-marsala-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Aultmore-15-years-old-Ruby-Marsala-Finish-600x600.png,"Malt, Whisky"
"Bruichladdich Octomore 15.1 5 years old 108.2 ppm 59,1%","€181,95",https://slijterijdehelm.nl/winkel/whisky/bruichladdich-octomore-15-1-5-years-old-108-2-ppm-591/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/octomore-15-600x600.png,Whisky
Bruichladdich Bere Barley 2012 10 years old,"€99,95",https://slijterijdehelm.nl/winkel/whisky/malt/bruichladdich-bere-barley-2012-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bruichladdich-Bere-Barley-2012-10-years-old-600x600.png,"Malt, Whisky"
Bruichladdich The Classic Laddie,"€61,95",https://slijterijdehelm.nl/winkel/whisky/malt/bruichladdich-the-classic-laddie/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bruichladdich-The-Classic-Laddie-600x600.png,"Malt, Whisky"
Kilchoman 13 years old Limited Edition,"€106,95",https://slijterijdehelm.nl/winkel/whisky/malt/kilchoman-13-years-old-limited-edition/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-13-years-600x600.png,"Malt, Whisky"
Cooper’s Choice Bunnahabhain Sherried Smoke 2024 #0322 46%,"€77,95",https://slijterijdehelm.nl/winkel/whisky/malt/coopers-choice-bunnahabhain-sherried-smoke-2024-0322-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Cooper8217s-Choice-Bunnahabhain-Sherried-Smoke-2024-0322-46-600x600.png,"Malt, Whisky"
Aberfeldy 18 years old Wine Cask series Sangiovese,"€99,95",https://slijterijdehelm.nl/winkel/whisky/malt/aberfeldy-18-years-old-wine-cask-series-sangiovese/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Aberfeldy-18-years-old-Wine-Cask-series-Sangiovese-600x600.png,"Malt, Whisky"
Royal Brackla 21 years old,"€187,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/royal-brackla-21-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Royal-Brackla-21-years-old-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
"Johnnie Walker Black Label 0,35 liter","€19,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-black-label-035-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Johnnie-Walker-Black-Label-035-ltr-600x600.jpg,"Blended, Whisky"
"Glenfarclas 105 0,7 ltr.","€69,95",https://slijterijdehelm.nl/winkel/whisky/glenfarclas-105-07-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/glenfarclas-105-600x600.png,Whisky
Johnnie Walker Gold Label Reserve,"€48,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-gold-label-reserve/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Gold-Label-reserve-600x600.png,Blended
Signatory Un-Chillfiltered Bunnahabhain Staoisha 2013 9 years old #2 & #3,"€67,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-un-chillfiltered-bunnahabhain-2013-9-years-old-2-3/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Signatory-Un-Chillfiltered-Bunnahabhain-2013-9-years-old-2-600x600.png,"Malt, Whisky"
Balvenie Caribbean Cask 14 years old,"€89,95",https://slijterijdehelm.nl/winkel/whisky/malt/balvenie-caribbean-cask-14-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Balvenie-caribbean-cask-14-years-old-07-ltr-600x600.jpg,"Malt, Whisky"
Glenfiddich 12 Years Old,"€42,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenfiddich-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/glenfiddich-12yo-600x600.jpg,"Malt, Whisky"
Bruichladdich Bere Barley 2012 10 years old,"€99,95",https://slijterijdehelm.nl/winkel/whisky/malt/bruichladdich-bere-barley-2012-10-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bruichladdich-Bere-Barley-2012-10-years-old-600x600.png,"Malt, Whisky"
Bruichladdich The Classic Laddie,"€61,95",https://slijterijdehelm.nl/winkel/whisky/malt/bruichladdich-the-classic-laddie/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bruichladdich-The-Classic-Laddie-600x600.png,"Malt, Whisky"
Kilchoman 13 years old Limited Edition,"€106,95",https://slijterijdehelm.nl/winkel/whisky/malt/kilchoman-13-years-old-limited-edition/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-13-years-600x600.png,"Malt, Whisky"
Cooper’s Choice Bunnahabhain Sherried Smoke 2024 #0322 46%,"€77,95",https://slijterijdehelm.nl/winkel/whisky/malt/coopers-choice-bunnahabhain-sherried-smoke-2024-0322-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Cooper8217s-Choice-Bunnahabhain-Sherried-Smoke-2024-0322-46-600x600.png,"Malt, Whisky"
Aberfeldy 18 years old Wine Cask series Sangiovese,"€99,95",https://slijterijdehelm.nl/winkel/whisky/malt/aberfeldy-18-years-old-wine-cask-series-sangiovese/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Aberfeldy-18-years-old-Wine-Cask-series-Sangiovese-600x600.png,"Malt, Whisky"
Royal Brackla 21 years old,"€187,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/royal-brackla-21-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Royal-Brackla-21-years-old-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
"Johnnie Walker Black Label 0,35 liter","€19,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-black-label-035-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Johnnie-Walker-Black-Label-035-ltr-600x600.jpg,"Blended, Whisky"
"Glenfarclas 105 0,7 ltr.","€69,95",https://slijterijdehelm.nl/winkel/whisky/glenfarclas-105-07-ltr/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/glenfarclas-105-600x600.png,Whisky
Johnnie Walker Gold Label Reserve,"€48,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-gold-label-reserve/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Gold-Label-reserve-600x600.png,Blended
Signatory Un-Chillfiltered Bunnahabhain Staoisha 2013 9 years old #2 & #3,"€67,95",https://slijterijdehelm.nl/winkel/whisky/malt/signatory-un-chillfiltered-bunnahabhain-2013-9-years-old-2-3/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Signatory-Un-Chillfiltered-Bunnahabhain-2013-9-years-old-2-600x600.png,"Malt, Whisky"
Balvenie Caribbean Cask 14 years old,"€89,95",https://slijterijdehelm.nl/winkel/whisky/malt/balvenie-caribbean-cask-14-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Balvenie-caribbean-cask-14-years-old-07-ltr-600x600.jpg,"Malt, Whisky"
Glenfiddich 12 Years Old,"€42,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenfiddich-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/glenfiddich-12yo-600x600.jpg,"Malt, Whisky"
Peat’s Beast Pedro Ximenez Batch Strength,"€52,95",https://slijterijdehelm.nl/winkel/whisky/peats-beast-pedro-ximenez-batch-strength/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Peat8217s-Beast-Pedro-Ximenez-Batch-Strength-600x600.png,Whisky
"Murray McDavid Benchmark Blair Athol 7 Years Old 56,9%","€66,95",https://slijterijdehelm.nl/winkel/whisky/murray-mcdavid-benchmark-blair-athol-7-years-old-569/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Murray-McDavid-Benchmark-Blair-Athol-7-Years-Old-569-600x600.png,Whisky
Dimple Golden Selection,"€28,95",https://slijterijdehelm.nl/winkel/whisky/blended/dimple-golden-selection/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Dimple-golden-600x600.jpg,Blended
Cooper’s Choice Williamson 2005 16 years old #800100 51%,"€184,95",https://slijterijdehelm.nl/winkel/whisky/malt/coopers-choice-williamson-2005-16-years-old-800100-51/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Coopers-Choice-Williamson-16-years-old-2005-600x600.png,"Malt, Whisky"
"Glen Scotia Seasonal Release 2022 12 years old 53,3%","€89,95",https://slijterijdehelm.nl/winkel/whisky/malt/glen-scotia-seasonal-release-2022-12-years-old-533/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Glen-Scotia-Seasonal-Release-2022-12-years-old-533-600x600.png,"Malt, Whisky"
Jack Daniels Straight Rye whiskey,"€29,95",https://slijterijdehelm.nl/winkel/whisky/blended/jack-daniels-straight-rye-whiskey/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Jack-Daniels-rye-600x600.png,Blended
"Chichibu Malt & Grain Ichiro’s Symphony Allargando single cask #12132 59,2%","€364,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/chichibu-malt-grain-ichiros-symphony-allargando-single-cask-12132-592/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Chichibu-Malt-038-Grain-Ichiro8217s-Symphony-Allargando-single-cask-12132-592-600x600.png,"Whisky, Zeer exclusieve bottelingen"
Chichibu Malt & Grain Ichiro’s Symphony Allegro single cask #14915 60%,"€364,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/chichibu-malt-grain-ichiros-symphony-allegro-single-cask-14915-60/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Chichibu-Malt-038-Grain-Ichiro8217s-Symphony-Allegro-single-cask-14915-60-600x600.png,"Whisky, Zeer exclusieve bottelingen"
"Dramfool’s Macduff 2012 12 years old #900271 63,5%","€106,95",https://slijterijdehelm.nl/winkel/whisky/malt/dramfools-macduff-2012-11-years-old-900271-635/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Dramfool8217s-Macduff-2012-11-years-old-900271-635-600x600.png,"Malt, Whisky"
"Gordon & Macphail Connoisseurs Choice Balmenach 2009 14 years old #18603405 61,9%","€124,95",https://slijterijdehelm.nl/winkel/whisky/gordon-macphail-connoisseurs-choice-balmenach-2009-14-years-old-18603405-619/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Gordon-038-Macphail-Connoisseurs-Choice-Balmenach-2009-14-years-old-18603405-619-600x600.png,Whisky
Ancnoc 18 years old,"€121,95",https://slijterijdehelm.nl/winkel/whisky/malt/ancnoc-18-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ancnoc-18-years-old-600x600.png,"Malt, Whisky"
Ancnoc 12 years old,"€39,95",https://slijterijdehelm.nl/winkel/whisky/malt/ancnoc-12-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ancnoc-12-years-old-600x600.png,"Malt, Whisky"
Tomintoul 12 years old Oloroso Cask Finish,"€64,95",https://slijterijdehelm.nl/winkel/whisky/malt/tomintoul-12-years-old-oloroso-cask-finish/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Tomintoul-12-years-old-Oloroso-Cask-Finish-600x600.png,"Malt, Whisky"
Berry Bros & Rudd Sakurao 2019 3 years old #5353 62%,"€131,95",https://slijterijdehelm.nl/winkel/whisky/malt/berry-bros-rudd-sakurao-2019-3-years-old-5353-62/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Berry-Bro8217s-038-Rudd-Sakurao-2019-3-years-old-5353-62-600x600.png,"Malt, Whisky"
Turntable Collaboration Drop #2: Dingle,"€89,95",https://slijterijdehelm.nl/winkel/whisky/malt/turntable-collaboration-drop-2-dingle/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Turntable-Collaboration-Drop-2-Dingle-600x600.png,"Malt, Whisky"
Turntable Smokin’ Riff,"€58,95",https://slijterijdehelm.nl/winkel/whisky/malt/turntable-smokin-riff/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Turntable-Smokin8217-Riff-600x600.png,"Malt, Whisky"
Turntable Paradise Funk,"€58,95",https://slijterijdehelm.nl/winkel/whisky/malt/turntable-paradise-funk/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Turntable-Paradise-Funk-600x600.png,"Malt, Whisky"
Milroy’s Peated 13 years old 48%,"€86,95",https://slijterijdehelm.nl/winkel/whisky/malt/milroys-peated-13-years-old-48/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Milroys-2-600x600.png,"Malt, Whisky"
Benromach 2012 High Enzyme,"€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/benromach-2012-high-enzyme/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Benromach-High-Enzyme-2012-600x600.png,"Malt, Whisky"
James Eadie Small Batch Aultmore The Cross Keys 9 years old,"€51,95",https://slijterijdehelm.nl/winkel/whisky/malt/james-eadie-small-batch-aultmore-the-cross-keys-9-years-old/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/James-Eadie.png,"Malt, Whisky"
"Chivas regal 12 years old 0,35 liter","€20,95",https://slijterijdehelm.nl/winkel/whisky/blended/chivas-regal-12-years-old-035-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Chivas-regal-600x600.png,"Blended, Whisky"
Nc’Nean Organic Single Malt Batch #4,"€64,95",https://slijterijdehelm.nl/winkel/whisky/malt/ncnean-organic-single-malt-batch-4/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/NcNean-Organic-Single-Malt-Batch-4-600x600.png,"Malt, Whisky"
Nc’Nean Organic Single Malt batch #15,"€68,95",https://slijterijdehelm.nl/winkel/whisky/malt/ncnean-organic-single-malt-batch-15/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Nc8217Nean-batch-15-46-600x600.png,"Malt, Whisky"
Nc’Nean Organic Single Malt batch #7,"€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/ncnean-organic-single-malt-batch-7/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Nc8217Nean-Organic-Single-Malt-batch-7-600x600.png,"Malt, Whisky"
Nc’Nean Organic Single Malt batch #3,"€59,95",https://slijterijdehelm.nl/winkel/whisky/malt/ncnean-organic-single-malt-batch-3/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/NcNean-Organic-Single-Malt-batch-7-600x600.png,"Malt, Whisky"
"Caol Ila 11 years old Ambrosial Feast special release 2024 57,3%","€104,95",https://slijterijdehelm.nl/winkel/whisky/malt/caol-ila-11-years-old-ambrosial-feast-special-release-2024-573/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/caol-ila-11-600x600.png,"Malt, Whisky"
Cley Single Malt Palo Cortado 52%,"€78,95",https://slijterijdehelm.nl/winkel/whisky/malt/cley-single-malt-palo-cortado-52/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Cley-Single-Malt-Palo-Cortado-52-whisky-600x600.png,"Malt, Whisky"
Westland flagship,"€68,95",https://slijterijdehelm.nl/winkel/whisky/malt/westland-flagship/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Westland-flagship-600x600.png,"Malt, Whisky"
"Kilchoman Cognac Cask 2023 Edition 50,6%","€102,95",https://slijterijdehelm.nl/winkel/whisky/malt/kilchoman-cognac-cask-2023-edition-506/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-Cognac-Cask-2023-Edition-50-600x600.png,"Malt, Whisky"
"Berry Bros & Rudd Glen Garioch 2011 12 years old #1333 57,2%","€136,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/berry-bros-rudd-glen-garioch-2011-12-years-old-1333-572/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Glen-garioch-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Ardnamurchan 2014 AD/11:14 CK.390,"€214,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/ardnamurchan-2014-ad-1114-ck-390/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ardnamurchan-2014-AD1114-CK-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Ardnamurchan AD/04.21:03,"€44,95",https://slijterijdehelm.nl/winkel/whisky/malt/ardnamurchan-ad-04-2103/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ardnamurchan-AD04-600x600.png,"Malt, Whisky"
"Kilchoman 10 years old Single Cask #12/2007 54,7%","€174,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/kilchoman-10-years-old-single-cask-12-2007-547/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Kilchoman-10-years-old-Single-Cask-122007-547-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
Cooper’s Choice Linkwood 2011 12 years old #303535 54%,"€112,95",https://slijterijdehelm.nl/winkel/whisky/malt/coopers-choice-linkwood-2011-12-years-old-303535-54/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Cooper8217s-Choice-Linkwood-2011-12-years-old-303535-54-600x600.png,"Malt, Whisky"
"Indri Single Cask Bourbon #4074 58,8%","€85,95",https://slijterijdehelm.nl/winkel/whisky/malt/indri-single-cask-bourbon-4074-588/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Indri-Single-Cask-Bourbon-4074-588-600x600.png,"Malt, Whisky"
Ardnahoe 5 years old Inaugural release,"€86,95",https://slijterijdehelm.nl/winkel/whisky/malt/ardnahoe-5-years-old-inaugural-release/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ardnahoe-5-years-old-Inaugural-release-600x600.png,"Malt, Whisky"
Teeling Third Edition of Wood Swedish Oak 50%,"€82,95",https://slijterijdehelm.nl/winkel/whisky/blended/teeling-third-edition-of-wood-swedish-oak-50/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/teeling-600x600.png,"Blended, Whisky"
Nikka Yoichi Single malt 45%,"€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/nikka-yoichi-single-malt-45/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Nikka-Yoichi-Single-malt-45-1-600x600.png,"Malt, Whisky"
"Cooper’s Choice B&T 30 years Anniversary North British 17 years old #294704 57,5%","€96,95",https://slijterijdehelm.nl/winkel/whisky/malt/coopers-choice-bt-30-years-anniversary-north-british-17-years-old-294704-575/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Cooper8217s-Choice-BampT-30-years-Anniversary-North-British-17-years-old-294704-575-600x600.png,"Malt, Whisky"
"Indri Single Cask Peated #890 58,5%","€85,95",https://slijterijdehelm.nl/winkel/whisky/malt/indri-single-cask-peated-890-585/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Indri-Single-Cask-Peated-890-585-600x600.png,"Malt, Whisky"
Johnnie Walker Blue Label,"€189,95",https://slijterijdehelm.nl/winkel/whisky/blended/johnnie-walker-blue-label/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/wind-4-600x600.jpg,"Blended, Whisky"
Bunnahabhain An Cladach liter,"€69,95",https://slijterijdehelm.nl/winkel/whisky/malt/bunnahabhain-an-cladach-liter/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bunnahabhain-an-cladach-600x600.jpg,Malt
Cadenhead Macduff 2011 13 years old 46%,"€79,95",https://slijterijdehelm.nl/winkel/whisky/malt/cadenhead-macduff-2011-13-years-old-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Cadenhead-Macduff-2011-13-years-old-46-600x600.png,"Malt, Whisky"
Cadenhead Glenallachie 2014 10 years old 46%,"€77,95",https://slijterijdehelm.nl/winkel/whisky/malt/cadenhead-glenallachie-2014-10-years-old-46/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Cadenhead-Glenallachie-2014-10-years-old-600x600.png,"Malt, Whisky"
Suntory The Yamazaki Distiller’s Reserve 43%,"€222,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/suntory-the-yamazaki-distillers-reserve-43/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Suntory-The-Yamazaki-Distiller8217s-Reserve-43-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
"Glenallachie 10 years old Cask Strength Batch 8 57,2%","€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/glenallachie-10-years-old-cask-strength-batch-8-572/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Glenallachie-10-years-old-Cask-Strength-Batch-8-572-600x600.png,"Malt, Whisky"
"Bulleit 10 years old 45,6%","€41,95",https://slijterijdehelm.nl/winkel/whisky/bourbon/bulleit-10-years-old-456/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Bulleit-10-years-old-456-600x600.png,"Bourbon, Whisky"
"Blackadder Ingelred Caol Ila 2011 10 years old #307971 56,4%","€109,95",https://slijterijdehelm.nl/winkel/whisky/malt/blackadder-ingelred-caol-ila-2011-10-years-old-307971-564/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ingelred-Caol-Ila-2011-10-years-old-307971-564-600x600.png,"Malt, Whisky"
"Murray McDavid Mission Gold Caol Ila 2007 17 years old 53,2%","€174,95",https://slijterijdehelm.nl/winkel/whisky/zeer-exclusieve-bottelingen/murray-mcdavid-mission-gold-caol-ila-2007-17-years-old-532/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Murray-McDavid-Mission-Gold-Caol-Ila-2007-17-years-old-532-600x600.png,"Malt, Whisky, Zeer exclusieve bottelingen"
"Ballechin Straight from the Cask 2010 10 years old #263 55,6%","€74,95",https://slijterijdehelm.nl/winkel/whisky/malt/ballechin-straight-from-the-cask-2010-10-years-old-263-556/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Ballechin-Straight-from-the-Cask-2010-10-years-old-263-556-600x600.png,"Malt, Whisky"
Laphroaig The 1815 48%,"€93,95",https://slijterijdehelm.nl/winkel/whisky/malt/laphroaig-the-1815-48/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Laphroaig-the-1815-48-600x600.png,Malt
Raasay 5 years  Na Sia SC American Rye,"€104,95",https://slijterijdehelm.nl/winkel/whisky/malt/raasay-5-years-na-sia-sc-american-rye/,https://slijterijdehelm.nl/wp-content/uploads/2025/12/Raasay-600x600.png,"Malt, Whisky"
